Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18
1.43417E+18,RT @BoriaMajumdar : It’s so heartening to hear @AvaniLekhara will be India’s flag bearer in the closing ceremony. 11 members to be part of it. @ParalympicIndia,Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-04T15:20:25.000Z,Sat Sep 04 15:20:25 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,2,,,,,
1.43413E+18,"RT @yashodhararaje : #TokyoParalympics  में भारत की अवनि लखेरा ने महिलाओं की 50 मीटर राइफल 3 पोजिशन SH1 स्पर्धा में कांस्य पदक जीता है।
@AvaniLekhara का ये दूसरा पदक है। 
हार्दिक बधाई एवं शुभकामनाएं  ऐसे ही विश्व में भारत का मान बढ़ाते रहिए पूरे देश को आप पर गर्व है। 
#Cheer4India #Praise4Para https://t.co/SSBfRoWSZD",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-04T12:14:02.000Z,Sat Sep 04 12:14:02 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,1,photo,https://pbs.twimg.com/media/E-XS0VBUUAYYPdL.jpg,,,
1.43376E+18,"RT @YASMinistry : #Praise4Para  #Cheer4India 

Many congratulations to @AvaniLekhara for this wonderful feat. You are an inspiration for the youth of India . 👏👏 #IndiaOnTheRise 🇮🇳 https://t.co/2EsqOSbpEQ",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-03T11:43:00.000Z,Fri Sep 03 11:43:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,1,photo,https://pbs.twimg.com/media/E-WcCmaUYAEGX4f.jpg,,,
1.43376E+18,RT @BoriaMajumdar : Medal number 12. Brilliant late surge from @AvaniLekhara to get back from 6th to 3rd and clinch the bronze. Fantastic. Now we can seriously think of 18 plus!! @DeepaAthlete good to see you cheering for her. @ParalympicIndia,Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-03T11:41:32.000Z,Fri Sep 03 11:41:32 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,3,,,,,
1.43376E+18,"RT @SportsIndia3 : History Created 

@AvaniLekhara become first Indian women to won 2 medals in Paralympics &amp; first shooter to won 2 medals in Olympia / Paralympic . First indian to won 2 medal in same OG

Avani won bronze medal in Women's 50m Rifle 3P SH1. 12th medal for India

Well done 🇮🇳 https://t.co/1TgyvO6VUy",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-03T11:40:48.000Z,Fri Sep 03 11:40:48 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/E-VjsLlVQAAKsnr.jpg,,,
1.43376E+18,"RT @ParalympicIndia : Meet The phenomenal young Legend!! With this #Bronze 🥉medal in 50M Rifle 3P SH1 just days after her Gold, @AvaniLekhara becomes the First Ever Indian woman to win 2 medals in the same Games @paralympics!!!
✨🔥✨ #Praise4Para
@shootingparasport #Paralympics #Tokyo2020 https://t.co/hzll4lftNp",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-03T11:40:42.000Z,Fri Sep 03 11:40:42 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,2,photo,https://pbs.twimg.com/media/E-VvG3bUUAMIq5j.jpg,,,
1.43376E+18,"RT @VasundharaBJP : भारतीय खिलाड़ी, राजस्थान की बेटी @AvaniLekhara ने फिर रचा कीर्तिमान !
#Gold पदक के बाद अब #Paralympics की ही शूटिंग प्रतिस्पर्धा में #Bronze पदक जीतकर अवनि ने भारतीय नारी सशक्तिकरण को विश्व में नई पहचान दिलाई है। 
हम सभी को आप पर गर्व है।
#RisingRajasthan https://t.co/pkxfwv72MP",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-03T11:40:30.000Z,Fri Sep 03 11:40:30 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,1,photo,https://pbs.twimg.com/media/E-WbRZLVUAEVQuL.jpg,,,
1.4325E+18,"RT @Paralympics : ⚡️ First woman in history to win GOLD in shooting for #IND 
⚡️ Set a new Paralympic record on her debut 
⚡️ Equalled the world record 

Can we all put our hands together for Avani Lekhara?! 👏

#Tokyo2020 #ShootingParaSport #Paralympics https://t.co/J3HgcfAWSn",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-31T00:33:15.000Z,Tue Aug 31 00:33:15 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/E-DEYbLXoAAsl-f.jpg,,,
1.4325E+18,"RT @KalrajMishra : अवनि लेखारा को #Tokyo2020 #Paralympics में 10 मीटर एयर राइफल में स्वर्ण पदक जीतने और भारत की ओर से किसी भी #Olympics या #Paralympics में स्वर्ण पदक जीतने वाली पहली महिला बनकर इतिहास रचने पर बधाई।
#Tokyo2020 #Paralympics 
#AvaniLekhara 
@AvaniLekhara https://t.co/njyte3kVPC",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-31T00:32:01.000Z,Tue Aug 31 00:32:01 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,7,1,photo,https://pbs.twimg.com/media/E-BHoxZVQAUAltc.jpg,https://pbs.twimg.com/media/E-BHo_xVcAQZ-BU.jpg,,
1.4325E+18,RT @BoriaMajumdar : “Is scooter par kya shooter banegi” this is what @AvaniLekhara was repeatedly told. Now she has allowed us all to stand up and hear the national anthem and see the tri colour go up! What a story. She stands for our idea of India. @ParalympicIndia @SahanRoy,Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-31T00:31:10.000Z,Tue Aug 31 00:31:10 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,3,,,,,
1.4325E+18,"RT @Ra_THORe : Stellar performance! 

Many congratulations to Avani Lekhara on winning #Gold at #Paralympics 

🇮🇳 is proud of you! 

#Cheer4India #Tokyo2020 https://t.co/iEBGmVgB6k",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-31T00:28:40.000Z,Tue Aug 31 00:28:40 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/E-A36CvXIAEW3gG.jpg,,,
